date,SP500,IBEX,DJI,SPYYF,GOLD,SP500FI,JP1,JP2,JP3,JP4,JP5,GROUPAMA,EURGBP,SP500_pct,IBEX_pct,DJI_pct,SPYYF_pct,GOLD_pct,SP500FI_pct,JP1_pct,JP2_pct,JP3_pct,JP4_pct,JP5_pct,GROUPAMA_pct,EURGBP_pct
2000-07,1430.83,10531.6,10521.98,1430.8299560546875,,,,,,,,,0.6184999942779541,0.9836587377973326,0.9953030345987735,1.0070904200844188,0.9836587240958291,,,,,,,,,0.9861288057118583
2000-08,1517.6801,10884.7,11215.1,1517.6800537109375,278.29998779296875,,,,,,,,0.6136999726295471,1.060699104715445,1.0335276691101067,1.0658735333083698,1.060699104941671,,,,,,,,,0.9922392535281902
2000-09,1436.51,10950.0,10650.92,1436.510009765625,273.6000061035156,,,,,,,,0.5978000164031982,0.946516989977005,1.005999246648966,0.9496946081622099,0.9465170252802357,0.9831118149636805,,,,,,,,0.9740916458604004
2000-10,1429.4,10363.1,10971.14,1429.4000244140625,264.8999938964844,,,,,,,,0.5863000154495239,0.9950505043473419,0.9464018264840183,1.030065008468752,0.9950505145782294,0.9682017104789843,,,,,,,,0.9807627958545958
2000-11,1314.95,9214.5,10414.49,1314.949951171875,270.1000061035156,,,,,,,,0.6115999817848206,0.9199314397649363,0.8891644392122048,0.9492623373687694,0.9199313898926911,1.0196300956090745,,,,,,,,1.0431519114252432
2000-12,1320.28,9109.8,10786.85,1320.280029296875,272.0,,,,,,,,0.6294000148773193,1.0040533860603065,0.9886374735471267,1.0357540311623517,1.0040534456237287,1.0070344089357637,,,,,,,,1.0291040445105202
2001-01,1366.01,10116.0,10887.36,1366.010009765625,265.6000061035156,,,,,,,,0.6395000219345093,1.03463659223801,1.1104524797470856,1.0093178267983702,1.0346365766761645,0.9764706106746898,,,,,,,,1.016047039749687
2001-02,1239.9399,9551.4,10495.28,1239.93994140625,266.79998779296875,,,,,,,,0.6378999948501587,0.9077092407815464,0.9441874258600237,0.9639875966258119,0.9077092646041404,1.0045180032450205,,,,,,,,0.9974980030813596
2001-03,1160.33,9308.3,9878.78,1160.3299560546875,257.8999938964844,,,,,,,,0.6172000169754028,0.9357953558878135,0.9745482337667776,0.9412593089464979,0.9357952891966085,0.9666417005109064,,,,,,,,0.9675498071141727
2001-04,1249.46,9761.0,10734.97,1249.4599609375,264.0,,,,,,,,0.6200000047683716,1.0768143545370714,1.0486340148039923,1.0866696090003016,1.0768143616543946,1.0236526027447834,,,,,,,,1.0045365970770548
2001-05,1255.8199,9500.7,10911.94,1255.8199462890625,265.29998779296875,,,,,,,,0.5963000059127808,1.0050901189313783,0.9733326503432026,1.0164853744351405,1.0050901874012756,1.0049241961854878,,,,,,,,0.9617741956882
2001-06,1224.38,8878.4,10502.4,1224.3800048828125,270.6000061035156,,,,,,,,0.6000999808311462,0.9749646426211276,0.9344995631900807,0.962468635274754,0.9749646105724353,1.0199774540309547,,,,,,,,1.0063725891005966
2001-07,1211.23,8480.0,10522.81,1211.22998046875,266.20001220703125,,,,,,,,0.6146000027656555,0.9892598703017036,0.9551270499189043,1.0019433653260208,0.9892598504045963,0.9837398603206196,,,,,,,,1.0241626768833196
2001-08,1133.58,8321.1,9949.75,1133.5799560546875,274.3999938964844,,,,,,,,0.6273000240325928,0.9358916143094209,0.9812617924528302,0.9455411624841654,0.9358915931192425,1.0308038366394805,,,,,,,,1.0206638809140711
2001-09,1040.9399,7314.0,8847.56,1040.93994140625,292.3999938964844,,,,,,,,0.6184999942779541,0.9182765221687046,0.8789703284421531,0.8892243523706626,0.9182765942943611,1.0655976690975817,,,,,,,,0.9859715775267028
2001-10,1059.78,7774.3,9075.14,1059.780029296875,279.5,,,,,,,,0.618399977684021,1.0180991236861994,1.0629340989882416,1.0257223460479499,1.018099111333141,0.9558823728941279,,,,,,,,0.9998382916817165
2001-11,1139.45,8364.7,9851.56,1139.449951171875,273.8999938964844,,,,,,,,0.6291000247001648,1.0751759799203608,1.0759425285877828,1.0855546030143888,1.0751759041240454,0.9799641999874217,,,,,,,,1.0173027933413206
2001-12,1148.08,8397.6,10021.5,1148.0799560546875,278.70001220703125,,,,,,,,0.6118000149726868,1.0075738294791345,1.0039331954523174,1.0172500598889922,1.0075738340889278,1.0175247112723957,,,,,,,,0.9725003830102799
2002-01,1130.2,8050.4,9920.0,1130.199951171875,282.1000061035156,,,,,,,,0.6086999773979187,0.9844261723921679,0.9586548537677431,0.9898717756822831,0.9844261675430201,1.0121994752334589,,,,,,,,0.9949329233427585
2002-02,1106.73,8135.5,10106.13,1106.72998046875,296.70001220703125,,,,,,,,0.6129999756813049,0.9792337639355866,1.0105709033091523,1.0187631048387096,0.9792337889602724,1.0517547174322222,,,,,,,,1.0070642326976385
2002-03,1147.39,8249.7,10403.94,1091.8250122070312,302.8000030517578,,,,,,,,0.6111000180244446,1.036738861330225,1.0140372441767562,1.029468253426386,0.9865324256821832,1.0205594559951352,,,,,,,,0.9969005583487198
2002-04,1076.92,8154.4,9946.22,1076.9200439453125,308.8999938964844,,,,,,,,0.6173999905586243,0.9385823477631843,0.988448064778113,0.9560051288261946,0.9863485740891852,1.0201452799975166,,,,,,,,1.010309233101557
2002-05,1067.14,7949.9,9925.25,1067.1400146484375,326.5,,,,,,,,0.6399999856948853,0.9909185454815586,0.9749215147650349,0.997891661354766,0.990918518647823,1.056976388641217,,,,,,,,1.036605110919766
2002-06,989.82,6913.0,9243.26,989.8200073242188,313.5,,,,,,,,0.645799994468689,0.9275446520606481,0.8695706864237286,0.9312873731140274,0.9275446461918202,0.9601837672281777,,,,,,,,1.0090625139116314
2002-07,911.62,6249.3,8736.59,911.6199951171875,303.20001220703125,,,,,,,,0.6247000098228455,0.9209957365985735,0.9039924779401128,0.9451849239337636,0.9209957248505923,0.9671451745040869,,,,,,,,0.9673273694230938
2002-08,916.07,6435.7,8663.5,916.0700073242188,312.3999938964844,,,,,,,,0.6330999732017517,1.0048814198898663,1.029827340662154,0.9916340357050062,1.0048814333064944,1.0303429463029545,,,,,,,,1.0134463954647421
2002-09,815.28,5431.7,7591.93,815.280029296875,323.8999938964844,,,,,,,,0.6284999847412109,0.8899756568821159,0.843995214195814,0.8763121140416691,0.8899756817475721,1.0368117804887365,,,,,,,,0.9927341831381268
2002-10,885.76,6139.4,8397.03,885.760009765625,318.0,,,,,,,,0.6324999928474426,1.0864488273967225,1.1302907008855423,1.106046815500143,1.086448800333714,0.9817845198898956,,,,,,,,1.006364372638575
2002-11,936.31,6685.6,8896.09,936.3099975585938,332.8000030517578,,,,,,,,0.6378999948501587,1.0570696351156068,1.0889663485031111,1.0594329185438185,1.057069620704986,1.0465408900998674,,,,,,,,1.0085375526700102
2002-12,879.82,6036.9,8341.63,879.8200073242188,347.6000061035156,,,,,,,,0.6523000001907349,0.9396674178423814,0.9029705635993777,0.9376737420597138,0.9396674281149712,1.044471162608301,,,,,,,,1.0225740797253944
2003-01,855.7,5947.7,8053.81,855.7000122070312,368.29998779296875,,,,,,,,0.6535000205039978,0.9725853015389512,0.9852242044758072,0.96549595222996,0.9725853073169554,1.0595511545626632,,,,,,,,1.0018396754758732
2003-02,841.15,5999.4,7891.08,841.1500244140625,350.20001220703125,,,,,,,,0.6862000226974487,0.9829963772350122,1.0086924357314593,0.9797946561937766,0.9829963917431283,0.9508553456805652,,,,,,,,1.0500382573335372
2003-03,848.18,5870.5,7992.13,848.1799926757812,335.8999938964844,,,,,,,,0.6898000240325928,1.0083576056589194,0.9785145181184786,1.0128055982197621,1.0083575676843328,0.9591661398855321,,,,,,,,1.0052462856544255
2003-04,916.92,6489.5,8480.09,916.9199829101562,339.1000061035156,,,,,,,,0.6987000107765198,1.0810441179938222,1.1054424665701388,1.0610550629181457,1.0810441071800323,1.0095266813491441,,,,,,,,1.0129022708522064
2003-05,963.59,6508.5,8850.26,963.5900268554688,364.5,,,,,,,,0.7200999855995178,1.050898660733761,1.0029278064565836,1.0436516593573888,1.0508987096095226,1.0749041387180944,,,,,,,,1.0306282732115812
2003-06,974.5,6862.0,8985.44,974.5,346.0,,,,,,,,0.6956999897956848,1.0113222428626283,1.0543135899208727,1.0152741275397559,1.0113222146768521,0.9492455418381345,,,,,,,,0.9661158223971927
2003-07,990.31,7061.7,9233.8,990.3099975585938,354.0,,,,,,,,0.6974999904632568,1.0162237044638276,1.0291023025357038,1.0276402713723534,1.0162237019585365,1.023121387283237,,,,,,,,1.002587323119123
2003-08,1008.01,7111.3,9415.82,1008.010009765625,375.70001220703125,,,,,,,,0.696399986743927,1.0178731912229504,1.0070238044663467,1.019712361108103,1.0178732035934879,1.0612994695113878,,,,,,,,0.998422933714165
2003-09,995.97,6703.6,9275.06,995.969970703125,385.3999938964844,,,,,,,,0.7014999985694885,0.9880556740508527,0.942668710362381,0.9850506912833933,0.9880556354144743,1.0258184226092277,,,,,,,,1.00732339448972
2003-10,1050.71,7129.5,9801.12,1050.7099609375,384.5,,,,,,,,0.6837000250816345,1.0549614948241413,1.0635330270302523,1.0567176923922865,1.0549614866357166,0.9976647796815323,,,,,,,,0.9746258395949365
2003-11,1058.2,7252.5,9782.46,1058.199951171875,400.1000061035156,,,,,,,,0.695900022983551,1.0071285131006653,1.017252261729434,0.9980961359518095,1.0071285040713729,1.0405721875253982,,,,,,,,1.0178440799390929
2003-12,1111.92,7737.2,10453.92,1111.9200439453125,415.70001220703125,,,,,,,,0.7035999894142151,1.0507654507654507,1.0668321268528094,1.0686391766488186,1.050765540778892,1.0389902670970705,,,,,,,,1.01106475955792
2004-01,1131.13,7929.9,10488.07,1131.1300048828125,402.20001220703125,,,,,,,,0.6833000183105469,1.0172764227642277,1.0249056506229643,1.0032667171740361,1.0172763869507553,0.9675246581583534,,,,,,,,0.9711484203964116
2004-02,1144.9399,8249.4,10583.92,1144.93994140625,396.3999938964844,,,,,,,,0.6676999926567078,1.012208941500977,1.0402905459085234,1.00913895502223,1.0122089737376105,0.9855792686859459,,,,,,,,0.9771695810979047
2004-03,1126.21,8018.1,10357.7,1126.2099609375,427.29998779296875,,,,,,,,0.6678000092506409,0.9836411500725933,0.9719615972070696,0.9786260667125225,0.9836410803821332,1.0779515498795733,,,,,,,,1.0001497927138432
2004-04,1107.3,8109.5,10225.57,1107.300048828125,387.0,,,,,,,,0.6735000014305115,0.983209170580975,1.0113992092889836,0.987243306911766,0.9832092480396518,0.9056868969242879,,,,,,,,1.0085354778390416
2004-05,1120.6801,7959.3,10188.45,1124.0700073242188,389.8000030517578,,,,,,,,0.6654999852180481,1.012083536530299,0.9814785128552932,0.9963698845149953,1.0151449090188713,1.0072351500045422,,,,,,,,0.9881217279948458
2004-06,1140.84,8078.3,10435.48,1140.8399658203125,392.6000061035156,,,,,,,,0.6689000129699707,1.0179889872230263,1.0149510635357382,1.0242460825738948,1.0149189626863309,1.0071831786296472,,,,,,,,1.0051089824604709
2004-07,1101.72,7919.3,10139.71,1101.719970703125,391.0,,,,,,,,0.6590999960899353,0.9657094772273063,0.9803176410878527,0.9716572692391725,0.9657094804799737,0.995924589713089,,,,,,,,0.9853490556286245
2004-08,1104.24,7869.5,10173.92,1104.239990234375,410.3999938964844,,,,,,,,0.6753000020980835,1.0022873325345822,0.9937115654161353,1.003373863749555,1.0022873503233691,1.0496163526764306,,,,,,,,1.024578980586032
2004-09,1114.58,8029.2,10080.27,1114.5799560546875,418.70001220703125,,,,,,,,0.685699999332428,1.00936390639716,1.0202935383442404,0.9907950917640399,1.0093638755268388,1.02022421645708,,,,,,,,1.0154005585695733
2004-10,1130.2,8418.3,10027.47,1130.199951171875,428.5,,,,,,,,0.695900022983551,1.014014247519245,1.048460618741593,0.994762045064269,1.0140142436909398,1.0234057499576166,,,,,,,,1.0148753444087113
2004-11,1173.8199,8693.0,10428.02,1173.8199462890625,451.29998779296875,,,,,,,,0.6959999799728394,1.0385948504689435,1.0326312913533613,1.0399452703423697,1.0385949362959705,1.05320883965687,,,,,,,,1.0001436369966763
2004-12,1211.92,9080.8,10783.01,1211.9200439453125,436.54998779296875,,,,,,,,0.7062000036239624,1.0324582161198665,1.0446106062349017,1.0340419370120117,1.0324582128432052,0.9673166399313832,,,,,,,,1.0146552068169903
2005-01,1181.27,9223.9,10489.94,1181.27001953125,421.79998779296875,,,,,,,,0.6923999786376953,0.9747095517855964,1.0157585234781077,0.9728211325038185,0.974709532557706,0.966212345865429,,,,,,,,0.9804587582618941
2005-02,1203.6,9391.0,10766.23,1203.5999755859375,436.5,,,,,,,,0.6886000037193298,1.0189033836464143,1.0181159813094245,1.0263385681900945,1.0189033461321133,1.034850670062718,,,,,,,,0.9945118789202709
2005-03,1180.59,9258.8,10503.76,1180.5899658203125,428.70001220703125,,,,,,,,0.6859999895095825,0.9808823529411764,0.9859226919390905,0.9756209926780313,0.9808823444397103,0.9821306121581472,,,,,,,,0.9962242024459718
2005-04,1156.85,9001.6,10192.51,1156.8499755859375,435.0,,,,,,,,0.6743999719619751,0.9798914102270898,0.9722210221626993,0.9703677540233212,0.9798914179167365,1.0146955624296234,,,,,,,,0.9830903531705588
2005-05,1191.5,9427.1,10467.48,1191.5,416.29998779296875,,,,,,,,0.6769999861717224,1.0299520248951897,1.0472693743334518,1.02697765319828,1.0299520466312087,0.9570114661907327,,,,,,,,1.0038552999968007
2005-06,1191.33,9783.2,10274.97,1191.3299560546875,435.8999938964844,,,,,,,,0.675000011920929,0.9998573227024758,1.0377740768635106,0.9816087539694367,0.9998572858201322,1.0470814477017543,,,,,,,,0.997045828225045
2005-07,1234.1801,10115.6,10640.91,1234.1800537109375,429.8999938964844,,,,,,,,0.6919999718666077,1.0359682875441734,1.0339766129691716,1.035614702524679,1.0359682869036184,0.9862353748932953,,,,,,,,1.0251851254006645
2005-08,1220.33,10008.9,10481.6,1220.3299560546875,433.79998779296875,,,,,,,,0.683899998664856,0.9887778939232612,0.9894519356241843,0.9850285360932477,0.9887778954013999,1.0090718631120135,,,,,,,,0.9882948359377779
2005-09,1228.8101,10813.9,10568.7,1228.81005859375,469.0,,,,,,,,0.6814000010490417,1.0069490219858563,1.0804284187073505,1.0083098000305297,1.0069490243167336,1.081143414471073,,,,,,,,0.9963444982882076
2005-10,1207.01,10493.8,10440.07,1207.010009765625,465.1000061035156,,,,,,,,0.6776000261306763,0.9822591790220475,0.9703992084261922,0.9878291559037534,0.9822592200676865,0.9916844479819097,,,,,,,,0.9944232830752637
2005-11,1249.48,10557.8,10805.87,1249.47998046875,494.6000061035156,,,,,,,,0.6819000244140625,1.0351861210760473,1.0060988393146428,1.0350380792465952,1.0351860965190933,1.0634272191203418,,,,,,,,1.0063459240223773
2005-12,1248.29,10733.9,10717.5,1248.2900390625,517.0999755859375,,,,,,,,0.6869999766349792,0.999047603803182,1.0166796112826537,0.9918220374666731,0.9990476506828035,1.0454912438430355,,,,,,,,1.0074790321723466
2006-01,1280.08,11104.3,10864.86,1280.0799560546875,570.7999877929688,,,,,,,,0.6829000115394592,1.025466838635253,1.034507494945919,1.0137494751574527,1.025466771341108,1.1038484137350473,,,,,,,,0.9940320738937981
2006-02,1280.66,11740.7,10993.41,1280.6600341796875,561.5999755859375,,,,,,,,0.6800000071525574,1.0004530966814575,1.0573111317237467,1.0118317217156962,1.0004531577283562,0.9838822487670267,,,,,,,,0.9957533982458656
2006-03,1294.87,11854.3,11109.32,1294.8699951171875,581.7999877929688,,,,,,,,0.6969000101089478,1.0110958412068776,1.0096757433543144,1.010543589295769,1.0110958104088896,1.0359686842684703,,,,,,,,1.0248529452626887
2006-04,1310.61,11892.5,11367.14,1310.6099853515625,651.7999877929688,,,,,,,,0.6917999982833862,1.0121556604137867,1.0032224593607384,1.023207541055618,1.0121556529178442,1.1203162624075358,,,,,,,,0.9926818600206876
2006-05,1270.09,11340.5,11168.31,1270.0899658203125,642.5,,,,,,,,0.684499979019165,0.9690830987097612,0.953584191717469,0.9825083530245955,0.9690830834617968,0.9857318380375258,,,,,,,,0.9894477894155316
2006-06,1270.2,11548.1,11150.22,1270.199951171875,613.5,,,,,,,,0.6906999945640564,1.0000866080356512,1.0183060711608836,0.9983802383708905,1.000086596504596,0.954863813229572,,,,,,,,1.0090577293424836
2006-07,1276.66,11818.0,11185.68,1276.6600341796875,634.2000122070312,,,,,,,,0.6837000250816345,1.0050858132577547,1.023371810081312,1.0031802063098307,1.0050858788034533,1.033740851193205,,,,,,,,0.9898653980924961
2006-08,1303.8199,12144.7,11381.15,1303.8199462890625,625.9000244140625,,,,,,,,0.6725000143051147,1.0212741841993953,1.02764427145033,1.0174750216348045,1.0212741931150264,0.9869126653528678,,,,,,,,0.983618530984868
2006-09,1335.85,12934.7,11679.07,1335.8499755859375,598.5999755859375,,,,,,,,0.6759999990463257,1.0245663530676283,1.0650489513944355,1.0261766165984985,1.0245662979677823,0.95638273244408,,,,,,,,1.005204438166187
2006-10,1377.9399,13753.0,12080.73,1377.93994140625,604.0999755859375,,,,,,,,0.6689000129699707,1.0315079537373208,1.0632639334503313,1.0343914369894178,1.0315080035853956,1.0091881059544252,,,,,,,,0.9894970620024093
2006-11,1400.63,13849.3,12221.93,1400.6300048828125,646.9000244140625,,,,,,,,0.6736999750137329,1.0164666833437366,1.007002108630844,1.0116880354084563,1.016466656343096,1.0708492808439725,,,,,,,,1.0071759036488128
2006-12,1418.3,14146.5,12463.15,1418.300048828125,635.2000122070312,,,,,,,,0.67330002784729,1.012615751483261,1.0214595683536352,1.0197366537036294,1.0126157828146705,0.9819137242765933,,,,,,,,0.9994063423166452
2007-01,1438.24,14553.2,12621.69,1438.239990234375,652.0,,,,,,,,0.6632000207901001,1.0140590848198547,1.0287491605697523,1.012720700625444,1.014059043023178,1.0264483429945104,,,,,,,,0.9849992475279079
2007-02,1406.8199,14248.4,12268.63,1406.8199462890625,669.4000244140625,,,,,,,,0.6734499931335449,0.9781537851818889,0.9790561525987411,0.9720275177095935,0.9781538240080556,1.0266871540092983,,,,,,,,1.0154553257269707
2007-03,1420.86,14641.7,12354.35,1420.8599853515625,663.0,,,,,,,,0.6786999702453613,1.00998002658336,1.0276030992953595,1.0069869251905064,1.0099799829392064,0.9904391631600782,,,,,,,,1.0077956450595364
2007-04,1482.37,14374.6,13062.91,1482.3699951171875,680.5,,,,,,,,0.6825000047683716,1.0432906831074138,0.9817575827943477,1.0573530780656206,1.0432906904267598,1.026395173453997,,,,,,,,1.0055989902602125
2007-05,1530.62,15329.4,13627.64,1530.6199951171875,661.0,,,,,,,,0.6795200109481812,1.032549228600147,1.06642271784954,1.0432315617270578,1.0325492287073617,0.9713445995591476,,,,,,,,0.9956337087188714
2007-06,1503.35,14892.0,13408.62,1503.3499755859375,648.0999755859375,,,,,,,,0.673799991607666,0.9821836902693026,0.9714665936044464,0.9839282517002211,0.982183677452115,0.9804840780422656,,,,,,,,0.9915822650571635
2007-07,1455.27,14802.4,13211.99,1455.27001953125,666.9000244140625,,,,,,,,0.6736999750137329,0.9680180929257991,0.9939833467633629,0.9853355528011085,0.9680181216380117,1.0290079455891479,,,,,,,,0.9998515633790757
2007-08,1473.99,14479.8,13357.74,1473.989990234375,673.0,,,,,,,,0.6761000156402588,1.012863592323074,0.9782062368264606,1.011031646254652,1.012863572018858,1.0091467616773548,,,,,,,,1.0035624769415747
2007-09,1526.75,14576.5,13895.63,1526.75,742.7999877929688,,,,,,,,0.6966999769210815,1.0357940013161555,1.0066782690368652,1.0402680393539625,1.0357940081786008,1.1037146921143666,,,,,,,,1.0304688075791788
2007-10,1549.38,15890.5,13930.01,1549.3800048828125,792.0,,,,,,,,0.6955000162124634,1.0148223350253809,1.0901450965595307,1.002474159142119,1.0148223382235548,1.0662358818195674,,,,,,,,0.9982776507128346
2007-11,1481.14,15759.9,13371.72,1481.1400146484375,782.2000122070312,,,,,,,,0.7121999859809875,0.9559565761788587,0.9917812529498757,0.9599217803863744,0.9559565826205842,0.9876262780391809,,,,,,,,1.024011458489201
2007-12,1468.36,15182.3,13264.82,1468.3599853515625,834.9000244140625,,,,,,,,0.7353000044822693,0.9913715111333161,0.9633500212564801,0.9920055161190932,0.9913714914387021,1.067374087681659,,,,,,,,1.0324347359674033
2008-01,1378.55,13229.0,12650.36,1378.550048828125,922.7000122070312,,,,,,,,0.746720016002655,0.9388365251028359,0.8713436040652602,0.9536774716882702,0.9388365677222301,1.1051622771895202,,,,,,,,1.0155310913243183
2008-02,1330.63,13170.4,12266.39,1330.6300048828125,972.0999755859375,,,,,,,,0.7634999752044678,0.9652388379093977,0.9955703378940207,0.96964750410265,0.9652388072627118,1.0535384878350063,,,,,,,,1.0224715540526679
2008-03,1322.7,13269.0,12262.89,1322.699951171875,916.2000122070312,,,,,,,,0.7940999865531921,0.9940404169453566,1.0074864848448035,0.9997146674775546,0.9940403766021826,0.9424956642497473,,,,,,,,1.0400786016273669
2008-04,1385.59,13798.3,12820.13,1385.5899658203125,862.7999877929688,,,,,,,,0.7858999967575073,1.0475466848113706,1.0398899691009118,1.045441164358483,1.047546697641229,0.9417157567096869,,,,,,,,0.9896738572792615
2008-05,1400.38,13600.9,12638.32,1400.3800048828125,887.2999877929688,,,,,,,,0.7843000292778015,1.0106741532487966,0.9856938898270077,0.9858183965373206,1.0106741817040685,1.0283959206613698,,,,,,,,0.9979641589434953
2008-06,1280.0,12046.2,11350.01,1280.0,926.2000122070312,,,,,,,,0.7900999784469604,0.9140376183607306,0.8856913880699072,0.898063191943233,0.9140376151736855,1.04384089366531,,,,,,,,1.0073950643282517
2008-07,1267.38,11881.3,11378.02,1267.3800048828125,913.9000244140625,,,,,,,,0.7861999869346619,0.9901406250000001,0.9863110358453286,1.0024678392353839,0.9901406288146972,0.9867199442551731,,,,,,,,0.9950639265679205
2008-08,1282.83,11707.3,11543.55,1282.8299560546875,829.2999877929688,,,,,,,,0.808899998664856,1.0121905032429104,0.9853551379057848,1.0145482254381692,1.0121904646691215,0.9074296593050928,,,,,,,,1.0288730756899398
2008-09,1166.36,10987.5,10850.66,1166.3599853515625,874.2000122070312,,,,,,,,0.7908999919891357,0.909208546728717,0.9385169936706158,0.9399760039156067,0.9092085664562078,1.0541420777462638,,,,,,,,0.9777475501230926
2008-10,968.75,9116.0,9325.01,968.75,716.7999877929688,,,,,,,,0.7921000123023987,0.8305754655509449,0.82967007963595,0.8593956496655504,0.8305754759822292,0.8199496428549735,,,,,,,,1.0015172845181664
2008-11,896.24,8910.6,8829.04,896.239990234375,816.2000122070312,,,,,,,,0.824999988079071,0.9251509677419355,0.9774681878016674,0.9468129256697849,0.9251509576612903,1.1386719114213657,,,,,,,,1.0415351284758119
2008-12,903.25,9195.8,8776.39,903.25,883.5999755859375,,,,,,,,0.9447000026702881,1.0078215656520575,1.0320068233340065,0.9940367242644725,1.0078215766334995,1.08257775345611,,,,,,,,1.1450909288737403
2009-01,825.88,8450.4,8000.86,825.8800048828125,927.2999877929688,,,,,,,,0.8812000155448914,0.9143426515361196,0.9189412557906871,0.9116345103168843,0.9143426569419457,1.0494567829498327,,,,,,,,0.9327829078586771
2009-02,735.09,7620.9,7062.93,735.0900268554688,941.5,,,,,,,,0.8845999836921692,0.8900687751247155,0.9018389662027833,0.8827713520796515,0.8900688023798006,1.0153132884653953,,,,,,,,1.003858338728212
2009-03,797.87,7815.0,7608.92,797.8699951171875,922.5999755859375,,,,,,,,0.92330002784729,1.0854045082915016,1.025469432744164,1.0773036119570774,1.085404461995323,0.9799256246265932,,,,,,,,1.0437486376538168
2009-04,872.81,9038.0,8168.12,872.8099975585938,890.7000122070312,,,,,,,,0.8948000073432922,1.0939250755135548,1.1564939219449777,1.073492690158393,1.0939250791482633,0.9654238410762511,,,,,,,,0.9691324383792702
2009-05,919.14,9424.3,8500.33,919.1400146484375,978.7999877929688,,,,,,,,0.8700000047683716,1.0530814266564317,1.0427417570258906,1.0406715376365676,1.0530814463851665,1.098910940135319,,,,,,,,0.972284306692673
2009-06,919.32,9787.8,8447.0,919.3200073242188,927.0999755859375,,,,,,,,0.8525000214576721,1.000195835237287,1.0385705039101047,0.9937261259268758,1.00019582726561,0.9471802075482181,,,,,,,,0.979885076764616
2009-07,987.48,10855.1,9171.61,987.47998046875,953.7000122070312,,,,,,,,0.8532999753952026,1.0741417569507896,1.1090439118085782,1.0857831182668403,1.0741417271477842,1.0286916592833284,,,,,,,,1.0009383623664463
2009-08,1020.62,11365.1,9496.28,1020.6199951171875,951.7000122070312,,,,,,,,0.880299985408783,1.0335601733706,1.0469825243433961,1.0353994554936374,1.0335601888685442,0.997902904504141,,,,,,,,1.031641873657708
2009-09,1057.08,11756.1,9712.28,1057.0799560546875,1008.0,,,,,,,,0.9156000018119812,1.0357233838255178,1.034403568820336,1.0227457488616596,1.0357233457231196,1.0591572838823515,,,,,,,,1.040099985219023
2009-10,1036.1899,11414.8,9712.73,1036.18994140625,1039.699951171875,,,,,,,,0.8949000239372253,0.9802379195519735,0.9709682632845926,1.0000463330958331,0.9802379994731858,1.0314483642578125,,,,,,,,0.9773918983903556
2009-11,1095.63,11644.7,10344.84,1095.6300048828125,1181.0999755859375,,,,,,,,0.9135000109672546,1.0573640989938236,1.0201405193257878,1.065080569520619,1.0573640614537276,1.1360007993216568,,,,,,,,1.0207844301402478
2009-12,1115.1,11940.0,10428.05,1115.0999755859375,1095.199951171875,,,,,,,,0.8859000205993652,1.0177705977382874,1.0253591762776197,1.0080436236809849,1.0177705709193383,0.9272711657017452,,,,,,,,0.9697865462106943
2010-01,1073.87,10947.7,10067.33,1073.8699951171875,1083.0,,,,,,,,0.8669999837875366,0.9630257376020088,0.916892797319933,0.9654086813929739,0.9630257543077378,0.9888605261908376,,,,,,,,0.978665722573252
2010-02,1104.49,10333.6,10325.26,1104.489990234375,1118.300048828125,,,,,,,,0.8920999765396118,1.0285136934638273,0.9439060259232532,1.0256204971924037,1.028513689046546,1.0325946895919897,,,,,,,,1.028950395872471
2010-03,1169.4301,10871.3,10856.63,1169.4300537109375,1113.300048828125,,,,,,,,0.8895000219345093,1.0587964580937808,1.0520341410544243,1.0514631108562882,1.0587964255454974,0.9955289280321149,,,,,,,,0.9970855793369847
2010-04,1186.6899,10492.2,11008.61,1186.68994140625,1180.0999755859375,,,,,,,,0.8690000176429749,1.0147591549080188,0.9651283655128643,1.013998819154747,1.014759230482013,1.060001728040996,,,,,,,,0.9769533403192611
2010-05,1089.41,9359.4,10136.63,1108.699951171875,1212.7999877929688,,,,,,,,0.8460000157356262,0.9180241611561706,0.8920340824612568,0.9207910898832822,0.9342793871312709,1.0277095270600232,,,,,,,,0.9735327946600824
2010-06,1030.71,9263.4,9774.02,1030.7099609375,1245.5,,,,,,,,0.8181999921798706,0.9461176233006856,0.9897429322392461,0.9642277561674838,0.9296563599989871,1.0269624113919544,,,,,,,,0.9671394526729618
2010-07,1101.6,10499.8,10465.94,1101.5999755859375,1181.699951171875,,,,,,,,0.8310400247573853,1.0687778327560613,1.1334715115400393,1.0707917520119665,1.0687778495746352,0.9487755529280409,,,,,,,,1.0156930245664093
2010-08,1049.33,10187.0,10014.72,1049.3299560546875,1248.300048828125,,,,,,,,0.8187000155448914,0.9525508351488744,0.9702089563610736,0.9568868157088612,0.9525508163673952,1.0563595670713226,,,,,,,,0.9851511252829291
2010-09,1141.2,10514.5,10788.05,1141.199951171875,1307.800048828125,,,,,,,,0.862559974193573,1.0875511040378147,1.0321488171198587,1.0772193331416156,1.0875511030511356,1.047664822296416,,,,,,,,1.0535726857406866
2010-10,1183.26,10812.9,11118.49,1183.260009765625,1357.0999755859375,,,,,,,,0.873199999332428,1.036855941114616,1.0283798563887965,1.0306301880321282,1.0368559940355406,1.0376968381382066,,,,,,,,1.0123354032846268
