Date,Close,Close_Sma30,Close_Sma252
1992-01-02,3172.39990234375,,
1992-01-03,3201.5,,
1992-01-06,3200.10009765625,,
1992-01-07,3204.800048828125,,
1992-01-08,3203.89990234375,,
1992-01-09,3209.5,,
1992-01-10,3199.5,,
1992-01-13,3185.60009765625,,
1992-01-14,3246.199951171875,,
1992-01-15,3258.5,,
1992-01-16,3249.60009765625,,
1992-01-17,3265.0,,
1992-01-20,3254.0,,
1992-01-21,3223.39990234375,,
1992-01-22,3255.800048828125,,
1992-01-23,3226.699951171875,,
1992-01-24,3232.800048828125,,
1992-01-27,3240.60009765625,,
1992-01-28,3272.10009765625,,
1992-01-29,3225.0,,
1992-01-30,3244.89990234375,,
1992-01-31,3223.39990234375,,
1992-02-03,3234.10009765625,,
1992-02-04,3272.800048828125,,
1992-02-05,3257.60009765625,,
1992-02-06,3255.60009765625,,
1992-02-07,3225.39990234375,,
1992-02-10,3245.10009765625,,
1992-02-11,3251.60009765625,,
1992-02-12,3276.800048828125,3233.810017903646,
1992-02-13,3246.699951171875,3236.286686197917,
1992-02-14,3246.0,3237.77001953125,
1992-02-18,3224.699951171875,3238.5900146484373,
1992-02-19,3230.300048828125,3239.4400146484377,
1992-02-20,3280.60009765625,3241.996687825521,
1992-02-21,3280.199951171875,3244.3533528645835,
1992-02-24,3282.39990234375,3247.1166829427084,
1992-02-25,3257.800048828125,3249.5233479817707,
1992-02-26,3283.300048828125,3250.760017903646,
1992-02-27,3269.5,3251.1266845703126,
1992-02-28,3267.699951171875,3251.730013020833,
1992-03-02,3275.300048828125,3252.073347981771,
1992-03-03,3290.300048828125,3253.283349609375,
1992-03-04,3268.60009765625,3254.7900227864584,
1992-03-05,3241.5,3254.3133544921875,
1992-03-06,3221.60009765625,3254.143359375,
1992-03-09,3215.10009765625,3253.553361002604,
1992-03-10,3231.0,3253.233357747396,
1992-03-11,3208.60009765625,3251.116691080729,
1992-03-12,3208.60009765625,3250.570027669271,
1992-03-13,3235.89990234375,3250.270027669271,
1992-03-16,3236.39990234375,3250.703361002604,
1992-03-17,3256.0,3251.433357747396,
1992-03-18,3254.300048828125,3250.816691080729,
1992-03-19,3261.39990234375,3250.943351236979,
1992-03-20,3276.39990234375,3251.636678059896,
1992-03-23,3272.10009765625,3253.193351236979,
1992-03-24,3261.0,3253.723347981771,
1992-03-25,3259.39990234375,3253.9833414713544,
1992-03-26,3267.699951171875,3253.6800048828127,
1992-03-27,3231.39990234375,3253.1700032552085,
1992-03-30,3235.199951171875,3252.8100016276044,
1992-03-31,3235.5,3253.1700032552085,
1992-04-01,3249.300048828125,3253.8033365885417,
1992-04-02,3234.10009765625,3252.2533365885415,
1992-04-03,3249.10009765625,3251.2166748046875,
1992-04-06,3275.5,3250.986678059896,
1992-04-07,3213.60009765625,3249.5133463541665,
1992-04-08,3181.39990234375,3246.1166748046876,
1992-04-09,3225.0,3244.633341471354,
1992-04-10,3255.39990234375,3244.22333984375,
1992-04-13,3269.89990234375,3244.0433349609375,
1992-04-14,3306.10009765625,3244.570003255208,
1992-04-15,3353.800048828125,3247.4100016276043,
1992-04-16,3366.5,3251.576668294271,
1992-04-20,3336.300048828125,3255.4,
1992-04-21,3343.300048828125,3259.673331705729,
1992-04-22,3338.800048828125,3263.266666666667,
1992-04-23,3348.60009765625,3267.9333333333334,
1992-04-24,3324.5,3271.796663411458,
1992-04-27,3304.56005859375,3274.0853352864583,
1992-04-28,3307.89990234375,3276.4686686197915,
1992-04-29,3333.199951171875,3279.042000325521,
1992-04-30,3359.10009765625,3282.535335286458,
1992-05-01,3336.10009765625,3285.025341796875,
1992-05-04,3378.10009765625,3288.415348307292,
1992-05-05,3359.39990234375,3291.325341796875,
1992-05-06,3369.39990234375,3294.938671875,
1992-05-07,3363.39990234375,3298.405338541667,
1992-05-08,3369.39990234375,3301.7953369140623,
1992-05-11,3397.60009765625,3307.335343424479,
1992-05-12,3385.10009765625,3312.3320149739584,
1992-05-13,3392.0,3317.548681640625,
1992-05-14,3368.89990234375,3321.5353434244794,
1992-05-15,3353.10009765625,3325.5020100911456,
1992-05-18,3376.0,3329.7320068359377,
1992-05-19,3398.0,3333.8153401692707,
1992-05-20,3393.800048828125,3339.8220052083334,
1992-05-21,3378.699951171875,3346.398673502604,
1992-05-22,3386.800048828125,3351.7920084635416,
1992-05-26,3364.199951171875,3355.4186767578126,
1992-05-27,3370.39990234375,3358.7686767578125,
1992-05-28,3398.39990234375,3361.8453369140625,
1992-05-29,3396.89990234375,3363.2819986979166,
1992-06-01,3413.199951171875,3364.838663736979,
1992-06-02,3396.10009765625,3366.831998697917,
1992-06-03,3407.0,3368.955330403646,
1992-06-04,3399.699951171875,3370.9853271484376,
1992-06-05,3398.699951171875,3372.655322265625,
1992-06-08,3404.10009765625,3375.308658854167,
1992-06-09,3369.89990234375,3377.4866536458335,
1992-06-10,3343.199951171875,3378.663321940104,
1992-06-11,3351.5,3379.2733235677083,
1992-06-12,3354.39990234375,3379.116650390625,
1992-06-15,3354.89990234375,3379.743310546875,
1992-06-16,3329.5,3378.1233072916666,
1992-06-17,3287.800048828125,3375.7366455078127,
1992-06-18,3274.10009765625,3372.5599853515623,
1992-06-19,3285.39990234375,3369.9599853515624,
1992-06-22,3280.800048828125,3367.006656901042,
1992-06-23,3285.60009765625,3363.2733235677083,
1992-06-24,3290.699951171875,3360.1266520182294,
1992-06-25,3284.0,3356.526652018229,
1992-06-26,3282.39990234375,3353.643318684896,
1992-06-29,3319.860107421875,3352.5353190104165,
1992-06-30,3318.5,3350.61865234375,
1992-07-01,3354.10009765625,3349.155322265625,
1992-07-02,3330.300048828125,3347.0386555989585,
1992-07-06,3339.199951171875,3345.721988932292,
1992-07-07,3295.199951171875,3342.66865234375,
1992-07-08,3293.300048828125,3340.305322265625,
1992-07-09,3324.10009765625,3338.761995442708,
1992-07-10,3330.60009765625,3336.502001953125,
1992-07-13,3337.300048828125,3334.515340169271,
1992-07-14,3358.39990234375,3332.688671875,
1992-07-15,3345.39990234375,3330.9986653645833,
1992-07-16,3361.60009765625,3329.4853352864584,
1992-07-17,3331.60009765625,3327.215340169271,
1992-07-20,3303.0,3324.025341796875,
1992-07-21,3308.39990234375,3320.8353352864583,
1992-07-22,3277.60009765625,3317.7586751302083,
1992-07-23,3290.0,3315.985343424479,
1992-07-24,3285.699951171875,3313.7920084635416,
1992-07-27,3282.199951171875,3311.3853434244793,
1992-07-28,3334.10009765625,3310.6920166015625,
1992-07-29,3379.199951171875,3312.348681640625,
1992-07-30,3391.89990234375,3315.8186767578127,
1992-07-31,3393.800048828125,3319.8086751302085,
1992-08-03,3395.39990234375,3323.475341796875,
1992-08-04,3384.300048828125,3326.925341796875,
1992-08-05,3365.10009765625,3329.575341796875,
1992-08-06,3340.60009765625,3331.2386800130207,
1992-08-07,3332.199951171875,3332.8453450520833,
1992-08-10,3337.56005859375,3334.684016927083,
1992-08-11,3331.10009765625,3335.0586832682293,
1992-08-12,3320.800048828125,3335.1353515625,
1992-08-13,3313.300048828125,3333.775349934896,
1992-08-14,3328.89990234375,3333.7286783854165,
1992-08-17,3324.89990234375,3333.2520100911456,
1992-08-18,3329.5,3334.3953450520835,
1992-08-19,3307.10009765625,3334.8553466796875,
1992-08-20,3304.89990234375,3334.215340169271,
1992-08-21,3254.10009765625,3331.6653401692706,
1992-08-24,3228.199951171875,3328.028670247396,
1992-08-25,3232.199951171875,3323.8220052083334,
1992-08-26,3246.800048828125,3320.5353434244794,
1992-08-27,3254.60009765625,3316.9686767578123,
1992-08-28,3267.60009765625,3314.835343424479,
1992-08-31,3257.39990234375,3313.3153401692707,
1992-09-01,3266.260009765625,3311.910677083333,
1992-09-02,3290.300048828125,3312.3340087890624,
1992-09-03,3292.199951171875,3312.4073404947917,
1992-09-04,3281.89990234375,3312.2806722005207,
1992-09-08,3260.60009765625,3311.5606770833333,
1992-09-09,3271.39990234375,3309.470670572917,
1992-09-10,3305.199951171875,3307.00400390625,
1992-09-11,3305.699951171875,3304.1306722005206,
1992-09-14,3376.199951171875,3303.5440022786456,
1992-09-15,3327.300048828125,3301.2740071614585,
1992-09-16,3319.199951171875,3299.10400390625,
1992-09-17,3315.699951171875,3297.4573323567706,
1992-09-18,3327.10009765625,3297.007332356771,
1992-09-21,3320.800048828125,3296.627335611979,
1992-09-22,3280.89990234375,3294.738663736979,
1992-09-23,3278.699951171875,3292.9919921875,
1992-09-24,3287.89990234375,3291.8953206380206,
1992-09-25,3250.300048828125,3289.7953206380207,
1992-09-28,3276.260009765625,3288.0406575520833,
1992-09-29,3266.800048828125,3286.103995768229,
1992-09-30,3271.699951171875,3284.1773274739585,
1992-10-01,3254.39990234375,3282.420654296875,
1992-10-02,3200.60009765625,3278.943994140625,
1992-10-05,3179.0,3276.4406575520834,
1992-10-06,3178.199951171875,3274.773990885417,
1992-10-07,3152.300048828125,3272.110660807292,
1992-10-08,3176.0,3269.7506591796873,
1992-10-09,3136.60009765625,3265.8173258463544,
1992-10-12,3174.39990234375,3262.710652669271,
1992-10-13,3201.39990234375,3260.843986002604,
1992-10-14,3195.5,3258.485319010417,
1992-10-15,3174.699951171875,3254.631982421875,
1992-10-16,3174.39990234375,3250.705314127604,
1992-10-19,3188.5,3247.5919840494794,
1992-10-20,3186.0,3245.1053141276043,
1992-10-21,3187.10009765625,3242.2953206380207,
1992-10-22,3200.89990234375,3238.81865234375,
1992-10-23,3207.60009765625,3235.5486572265627,
1992-10-26,3244.10009765625,3231.145328776042,
1992-10-27,3235.699951171875,3228.0919921875,
1992-10-28,3251.39990234375,3225.831990559896,
1992-10-29,3246.300048828125,3223.518660481771,
1992-10-30,3226.300048828125,3220.158658854167,
1992-11-02,3262.199951171875,3218.205322265625,
1992-11-03,3252.5,3217.2586588541667,
1992-11-04,3223.0,3215.401993815104,
1992-11-05,3243.800048828125,3213.9319986979167,
1992-11-06,3240.10009765625,3213.592000325521,
1992-11-09,3240.89990234375,3212.413330078125,
1992-11-10,3225.5,3211.036661783854,
1992-11-11,3240.300048828125,3209.989998372396,
1992-11-12,3239.800048828125,3209.5033365885415,
1992-11-13,3233.0,3210.5833333333335,
1992-11-16,3205.699951171875,3211.4733317057294,
1992-11-17,3193.300048828125,3211.976668294271,
1992-11-18,3207.39990234375,3213.813330078125,
1992-11-19,3209.5,3214.929996744792,
1992-11-20,3227.39990234375,3217.9566569010417,
1992-11-23,3223.0,3219.57666015625,
1992-11-24,3248.699951171875,3221.153328450521,
1992-11-25,3266.300048828125,3223.513330078125,
1992-11-27,3282.199951171875,3227.0966634114584,
1992-11-30,3305.199951171875,3231.4566650390625,
1992-12-01,3294.39990234375,3234.9866617838543,
1992-12-02,3286.300048828125,3238.3299967447915,
1992-12-03,3276.5,3241.309993489583,
1992-12-04,3288.699951171875,3244.2366617838543,
1992-12-07,3307.300048828125,3247.559993489583,
1992-12-08,3322.199951171875,3250.163321940104,
1992-12-09,3323.800048828125,3253.099991861979,
1992-12-10,3312.199951171875,3255.12666015625,
1992-12-11,3304.10009765625,3257.053328450521,
1992-12-14,3292.199951171875,3259.249991861979,
1992-12-15,3284.39990234375,3259.989990234375,
1992-12-16,3255.199951171875,3260.0799886067707,
1992-12-17,3269.199951171875,3261.6199869791667,
1992-12-18,3313.300048828125,3263.9366536458333,
1992-12-21,3312.5,3266.3499837239583,
1992-12-22,3321.10009765625,3269.0233235677083,
1992-12-23,3313.5400390625,3271.9579915364584,
1992-12-24,3326.199951171875,3274.821321614583,
1992-12-28,3333.260009765625,3277.9366536458333,
1992-12-29,3310.800048828125,3280.529988606771,3283.8658747597347
1992-12-30,3321.10009765625,3284.37666015625,3284.4559548998636
1992-12-31,3301.110107421875,3287.9703287760417,3284.8512331039187
1993-01-04,3309.199951171875,3291.363663736979,3285.284169030568
1993-01-05,3307.89990234375,3294.643660481771,3285.693295433408
1993-01-06,3305.199951171875,3297.236995442708,3286.0952797541545
1993-01-07,3269.0,3298.770328776042,3286.3313908652653
1993-01-08,3251.699951171875,3298.870328776042,3286.538533528646
1993-01-11,3262.75,3298.751993815104,3286.8446839347716
1993-01-12,3264.60009765625,3298.16533203125,3286.917700389075
1993-01-13,3263.60009765625,3296.778670247396,3286.937938871838
1993-01-14,3267.89990234375,3295.8953369140627,3287.0105571444074
1993-01-15,3271.10009765625,3295.388671875,3287.0347638811386
1993-01-18,3274.89990234375,3295.3353352864583,3287.11770000155
1993-01-19,3256.0,3294.2453369140626,3287.24706546844
1993-01-20,3242.0,3292.068668619792,3287.192303369916
1993-01-21,3253.0,3289.762003580729,3287.296668643043
1993-01-22,3256.800048828125,3287.528670247396,3287.3919067382812
1993-01-25,3292.199951171875,3286.8620035807294,3287.5966680617557
1993-01-26,3299.0,3286.692000325521,3287.7034137059773
1993-01-27,3291.39990234375,3286.66533203125,3287.9669053819443
1993-01-28,3306.300048828125,3287.3953369140627,3288.2105567568824
1993-01-29,3310.0,3289.2220052083335,3288.554207938058
1993-02-01,3332.199951171875,3291.3220052083334,3288.9434930710568
1993-02-02,3328.699951171875,3291.8353352864583,3289.1653180803573
1993-02-03,3373.800048828125,3293.878670247396,3289.6264289977057
1993-02-04,3416.699951171875,3297.06533203125,3290.2657141307045
1993-02-05,3442.10009765625,3301.3506673177085,3291.1256355406745
1993-02-08,3437.5,3305.0606689453125,3291.889127216642
1993-02-09,3414.60009765625,3307.772005208333,3292.535952613467
1993-02-10,3412.39990234375,3311.1586669921876,3293.0740472702755
1993-02-11,3422.699951171875,3314.5453287760415,3293.772459968688
1993-02-12,3392.429931640625,3317.589322916667,3294.353531125992
1993-02-16,3309.5,3317.599324544271,3294.6900392562625
1993-02-17,3312.199951171875,3317.7426595052084,3295.0150388687375
1993-02-18,3302.199951171875,3317.6426595052085,3295.1007525731648
1993-02-19,3322.179931640625,3319.415323893229,3295.267339797247
1993-02-22,3342.989990234375,3322.4583251953127,3295.5077766539557
1993-02-23,3323.27001953125,3324.4756591796877,3295.767578125
1993-02-24,3356.5,3327.5389892578123,3296.0580541217137
1993-02-25,3365.139892578125,3330.923649088542,3296.4375775049602
1993-02-26,3370.81005859375,3334.3539876302084,3296.8467445979045
1993-03-01,3355.409912109375,3337.164314778646,3297.1646408807665
1993-03-02,3400.530029296875,3341.351985677083,3297.602061438182
1993-03-03,3404.0400390625,3346.286653645833,3298.1395215231273
